,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff,interaction,ESQUARE,SeedGap,EloGap,SeedProduct,OffvsDefLow,OffvsDefHi,eFGMatchupLow,eFGMatchupHi,MarginSQ,Tempo_Lower,TeamID_Higher,Tempo_Higher,TempoDiff,TempoGap,MatchupAdv,NetRtgSquared,TeamID_Lower,MarginStd_Lower,OffRtgStd_Lower,MarginStd_Higher,OffRtgStd_Higher,MarginStdDiff,OffRtgDiff,NetMatchup_LH,NetMatchup_HL
922,922,922,922,922,2017,1211,1355,1,1.187214,0.866283,0.32093,0.580935,0.157838,0.55564,0.969697,1714.0,773,1,1.101949,1.116219,-0.01427,0.538686,0.18367,0.504024,0.5,1524.0,-34,16,189.0,0.085265,-0.249935,0.3352,-0.025832,0.051615,0.042249,-15,0.469697,807,2835.0,35721.0,15,189.0,16,0.070995,0.235666,0.042249,-0.042249,651249,71.227273,1355,70.029688,1.197585,1.197585,-0.164671,0.112359,1211,13.867747,0.112729,14.230675,0.171421,-0.362928,-0.058693,0.3352,-0.3352
923,923,923,923,923,2017,1235,1305,1,1.124467,1.007239,0.117229,0.549794,0.139555,0.469922,0.69697,1621.0,293,5,1.123199,0.997715,0.125483,0.530748,0.156644,0.525261,0.823529,1655.0,307,12,-34.0,0.001269,0.009523,-0.008255,-0.01709,-0.055339,0.019046,-7,-0.12656,-14,-238.0,1156.0,7,34.0,60,0.126752,0.11596,0.019046,-0.019046,196,71.839394,1305,71.188971,0.650423,0.650423,0.010792,6.8e-05,1235,16.988521,0.140475,12.069208,0.121485,4.919313,0.01899,-0.008254,0.008254
924,924,924,924,924,2017,1278,1292,0,1.044964,0.95511,0.089855,0.484991,0.162353,0.508594,0.727273,1614.0,204,5,1.122949,0.951196,0.171753,0.54478,0.158055,0.535279,0.878788,1667.0,360,12,-53.0,-0.077985,0.003914,-0.081898,0.004298,-0.026685,-0.059788,-7,-0.151515,-156,-371.0,2809.0,7,53.0,60,0.093768,0.167839,-0.059789,0.059789,24336,71.814394,1292,66.075,5.739394,5.739394,-0.074071,0.006707,1278,11.164829,0.131829,9.894328,0.133126,1.270501,-0.001297,-0.081898,0.081898
925,925,925,925,925,2017,1321,1435,1,1.073281,0.98479,0.08849,0.499424,0.159212,0.506923,0.676471,1589.0,205,8,1.062046,1.006939,0.055107,0.526734,0.183598,0.503705,0.558824,1568.0,106,9,21.0,0.011234,-0.022149,0.033383,-0.024386,0.003217,-0.02731,-1,0.117647,99,21.0,441.0,1,21.0,72,0.066342,0.077256,-0.02731,0.02731,9801,66.274265,1435,67.263235,-0.988971,0.988971,-0.010914,0.001114,1321,14.460993,0.15708,14.148058,0.154228,0.312935,0.002853,0.033383,-0.033383
926,926,926,926,926,2017,1323,1343,1,1.147116,1.0145,0.132616,0.539373,0.138892,0.484593,0.735294,1625.0,299,5,1.095987,0.951556,0.144431,0.539197,0.153142,0.495669,0.785714,1629.0,246,12,-3.0,0.05113,0.062944,-0.011815,-0.01425,-0.011076,0.000175,-7,-0.05042,53,-21.0,9.0,7,3.0,60,0.19556,0.081487,0.000176,-0.000176,2809,67.916912,1343,65.005357,2.911555,2.911555,0.114073,0.00014,1323,15.153316,0.136363,13.070626,0.158219,2.08269,-0.021856,-0.011815,0.011815
927,927,927,927,927,2017,1345,1436,1,1.128622,0.948142,0.18048,0.557406,0.184318,0.54801,0.78125,1639.0,415,4,1.128488,0.961164,0.167324,0.554338,0.168969,0.52736,0.848485,1666.0,348,13,-27.0,0.000134,-0.013023,0.013156,0.015348,0.02065,0.003068,-9,-0.067235,67,-243.0,729.0,9,27.0,52,0.167458,0.180346,0.003068,-0.003068,4489,70.985156,1436,65.193939,5.791217,5.791217,-0.012888,0.000173,1345,15.319152,0.126226,13.430588,0.15585,1.888564,-0.029623,0.013156,-0.013156
928,928,928,928,928,2017,1388,1433,1,1.188032,0.923734,0.264298,0.58048,0.172798,0.575471,0.875,1668.0,496,7,1.066472,0.95176,0.114711,0.512284,0.178104,0.520557,0.764706,1633.0,281,10,35.0,0.121561,-0.028026,0.149587,-0.005306,0.054915,0.068196,-3,0.110294,215,105.0,1225.0,3,35.0,70,0.236272,0.142738,0.068196,-0.068196,46225,60.678125,1433,69.955147,-9.277022,9.277022,0.093534,0.022376,1388,15.813428,0.171295,12.976223,0.13348,2.837206,0.037816,0.149587,-0.149587
929,929,929,929,929,2017,1291,1437,0,0.98868,0.999427,-0.010747,0.513517,0.189707,0.44671,0.558824,1532.0,-9,16,1.180698,0.956453,0.224245,0.578976,0.169329,0.528633,0.911765,1709.0,506,1,-176.0,-0.192018,0.042974,-0.234992,0.020378,-0.081923,-0.06546,15,-0.352941,-515,-2640.0,30976.0,15,176.0,16,0.032227,0.181271,-0.065459,0.065459,265225,69.180147,1437,65.743382,3.436765,3.436765,-0.149044,0.055221,1291,13.432906,0.148637,12.489425,0.151051,0.943481,-0.002414,-0.234992,0.234992
930,930,930,930,930,2017,1423,1438,0,1.183523,1.050256,0.133267,0.558382,0.13913,0.507405,0.84375,1650.0,289,12,1.092849,0.909741,0.183108,0.532479,0.156183,0.529716,0.6875,1602.0,351,5,48.0,0.090674,0.140516,-0.049841,-0.017052,-0.022311,0.025903,7,0.15625,-62,336.0,2304.0,7,48.0,60,0.273782,0.042593,0.025903,-0.025903,3844,70.35625,1438,60.935938,9.420313,9.420313,0.231189,0.002484,1423,11.029241,0.182874,17.574697,0.152568,-6.545456,0.030306,-0.049841,0.049841
931,931,931,931,931,2017,1137,1452,0,1.082013,0.960697,0.121316,0.557223,0.188333,0.5099,0.764706,1616.0,299,13,1.122747,0.916912,0.205835,0.516522,0.16822,0.514768,0.764706,1633.0,532,4,-17.0,-0.040734,0.043785,-0.084519,0.020113,-0.004868,0.040701,9,0.0,-233,-153.0,289.0,9,17.0,52,0.165101,0.16205,0.040701,-0.040701,54289,70.494853,1452,72.7625,-2.267647,2.267647,0.003051,0.007143,1137,12.878875,0.106134,18.450396,0.128789,-5.571521,-0.022655,-0.084519,0.084519
932,932,932,932,932,2017,1439,1458,0,1.123372,1.063488,0.059884,0.571846,0.171299,0.483939,0.6875,1597.0,155,9,1.09966,0.943937,0.155724,0.516862,0.167831,0.545156,0.735294,1616.0,358,8,-19.0,0.023712,0.119551,-0.095839,0.003468,-0.061217,0.054983,1,-0.047794,-203,-19.0,361.0,1,19.0,72,0.179435,0.036172,0.054984,-0.054984,41209,70.550781,1458,65.447059,5.103722,5.103722,0.143263,0.009185,1439,14.694984,0.150438,16.72457,0.158384,-2.029586,-0.007946,-0.09584,0.09584
933,933,933,933,933,2017,1268,1462,0,1.078308,1.011754,0.066554,0.52884,0.188813,0.500606,0.741935,1606.0,155,6,1.091085,1.036553,0.054532,0.517891,0.186995,0.550102,0.617647,1562.0,111,11,44.0,-0.012776,-0.024798,0.012022,0.001818,-0.049496,0.010949,-5,0.124288,44,220.0,1936.0,5,44.0,66,0.041755,0.079331,0.010949,-0.010949,1936,68.415323,1462,68.416176,-0.000854,0.000854,-0.037576,0.000145,1268,10.798148,0.1306,14.351241,0.128041,-3.553093,0.002559,0.012022,-0.012022
934,934,934,934,934,2017,1116,1371,1,1.111609,1.039741,0.071867,0.514935,0.163568,0.501741,0.735294,1618.0,197,8,1.047302,1.009525,0.037777,0.503402,0.194592,0.545061,0.65625,1596.0,100,9,22.0,0.064307,0.030216,0.034091,-0.031024,-0.04332,0.011533,-1,0.079044,97,22.0,484.0,1,22.0,72,0.102084,0.007561,0.011533,-0.011533,9409,71.680882,1371,69.7875,1.893382,1.893382,0.094523,0.001162,1116,15.237075,0.120033,12.905988,0.140823,2.331087,-0.020789,0.03409,-0.03409
935,935,935,935,935,2017,1124,1308,1,1.105631,0.978662,0.126969,0.526064,0.205745,0.561967,0.774194,1619.0,266,3,1.109846,0.970792,0.139055,0.533443,0.197635,0.545308,0.833333,1624.0,281,14,-4.0,-0.004216,0.00787,-0.012086,0.00811,0.016659,-0.00738,-11,-0.05914,-15,-44.0,16.0,11,4.0,42,0.134839,0.131184,-0.007379,0.007379,225,64.946774,1308,69.6925,-4.745726,4.745726,0.003655,0.000146,1124,11.974345,0.125348,12.310588,0.164843,-0.336243,-0.039495,-0.012086,0.012086
936,936,936,936,936,2017,1153,1243,1,1.120557,0.930785,0.189772,0.515531,0.151528,0.533116,0.852941,1668.0,464,6,1.056849,0.987257,0.069592,0.525755,0.191927,0.491784,0.606061,1553.0,158,11,114.0,0.063708,-0.056472,0.12018,-0.040399,0.041332,-0.010224,-5,0.246881,306,570.0,12996.0,5,114.0,66,0.1333,0.126064,-0.010224,0.010224,93636,66.047059,1243,67.966667,-1.919608,1.919608,0.007236,0.014443,1153,14.976512,0.163747,13.692511,0.146562,1.284001,0.017185,0.12018,-0.12018
937,937,937,937,937,2017,1181,1407,1,1.158748,1.000175,0.158573,0.549032,0.16215,0.518715,0.771429,1659.0,379,2,1.089936,1.044831,0.045105,0.521707,0.174131,0.50652,0.588235,1562.0,123,15,98.0,0.068812,-0.044656,0.113467,-0.011981,0.012195,0.027325,-13,0.183193,256,1274.0,9604.0,13,98.0,30,0.113917,0.089761,0.027325,-0.027325,65536,69.55,1407,69.6125,-0.0625,0.0625,0.024156,0.012875,1181,16.821705,0.143886,11.337828,0.1487,5.483877,-0.004814,0.113468,-0.113468
938,938,938,938,938,2017,1242,1413,1,1.143888,1.002033,0.141855,0.559321,0.181102,0.528532,0.875,1682.0,331,1,0.983371,0.979942,0.003429,0.488862,0.200479,0.509513,0.625,1551.0,16,16,131.0,0.160517,0.022091,0.138426,-0.019377,0.019019,0.070458,-15,0.25,315,1965.0,17161.0,15,131.0,16,0.163946,-0.018662,0.070459,-0.070459,99225,72.394531,1413,70.521875,1.872656,1.872656,0.182608,0.019162,1242,12.079333,0.116127,12.674587,0.121676,-0.595254,-0.005549,0.138426,-0.138426
939,939,939,939,939,2017,1246,1297,1,1.139939,0.954411,0.185528,0.532302,0.160381,0.536858,0.852941,1689.0,488,2,1.076777,1.019277,0.0575,0.531766,0.190074,0.527147,0.6875,1590.0,97,15,99.0,0.063162,-0.064865,0.128027,-0.029693,0.00971,0.000536,-13,0.165441,391,1287.0,9801.0,13,99.0,30,0.120662,0.122366,0.000536,-0.000536,152881,75.294853,1297,69.669531,5.625322,5.625322,-0.001704,0.016391,1246,14.541232,0.137985,11.507317,0.127277,3.033914,0.010709,0.128028,-0.128028
940,940,940,940,940,2017,1240,1257,0,1.056059,1.039956,0.016103,0.529652,0.206059,0.525611,0.5625,1530.0,28,15,1.120167,0.950958,0.169209,0.512889,0.160166,0.53762,0.75,1629.0,374,2,-99.0,-0.064108,0.088997,-0.153105,0.045893,-0.012009,0.016764,13,-0.1875,-346,-1287.0,9801.0,13,99.0,30,0.105101,0.080211,0.016763,-0.016763,119716,65.532031,1257,69.248438,-3.716406,3.716406,0.02489,0.023441,1240,13.173164,0.142209,16.345933,0.166547,-3.172768,-0.024338,-0.153106,0.153106
941,941,941,941,941,2017,1276,1329,1,1.165788,1.015526,0.150262,0.569932,0.14647,0.484085,0.685714,1620.0,324,7,1.167681,1.077073,0.090608,0.543176,0.183653,0.526041,0.612903,1571.0,224,10,49.0,-0.001893,-0.061547,0.059654,-0.037182,-0.041955,0.026756,-3,0.072811,100,147.0,2401.0,3,49.0,70,0.088715,0.152155,0.026756,-0.026756,10000,64.227857,1329,72.704839,-8.476982,8.476982,-0.06344,0.003559,1276,16.148835,0.171932,16.800218,0.117574,-0.651383,0.054358,0.059654,-0.059654
942,942,942,942,942,2017,1274,1277,0,1.06328,0.984448,0.078832,0.511476,0.19473,0.533288,0.65625,1592.0,182,8,1.046978,1.000423,0.046555,0.540774,0.206752,0.523784,0.575758,1554.0,111,9,37.0,0.016302,-0.015975,0.032277,-0.012022,0.009505,-0.029298,-1,0.080492,71,37.0,1369.0,1,37.0,72,0.062857,0.06253,-0.029298,0.029298,5041,65.1875,1277,68.595455,-3.407955,3.407955,0.000327,0.001042,1274,17.120894,0.144402,15.325261,0.151338,1.795632,-0.006935,0.032277,-0.032277
943,943,943,943,943,2017,1314,1411,1,1.164416,0.981585,0.182831,0.52279,0.163226,0.582138,0.787879,1654.0,443,1,1.067558,1.02523,0.042328,0.487864,0.166355,0.488979,0.676471,1574.0,88,16,79.0,0.096858,-0.043644,0.140502,-0.003129,0.093159,0.034926,-15,0.111408,355,1185.0,6241.0,15,79.0,16,0.139186,0.085973,0.034926,-0.034926,126025,72.379545,1411,69.767647,2.611898,2.611898,0.053213,0.019741,1314,17.250055,0.155925,19.09326,0.13669,-1.843205,0.019235,0.140503,-0.140503
944,944,944,944,944,2017,1233,1332,0,1.101496,1.038328,0.063168,0.536765,0.165111,0.484729,0.647059,1569.0,140,14,1.138198,0.950408,0.18779,0.556163,0.1689,0.520554,0.848485,1675.0,439,3,-106.0,-0.036703,0.08792,-0.124623,-0.003788,-0.035825,-0.019398,11,-0.201426,-299,-1166.0,11236.0,11,106.0,42,0.151088,0.09987,-0.019398,0.019398,89401,73.138235,1332,69.015152,4.123084,4.123084,0.051218,0.015531,1233,12.876487,0.126347,15.780694,0.141479,-2.904207,-0.015132,-0.124622,0.124622
945,945,945,945,945,2017,1166,1348,0,1.116008,1.009174,0.106834,0.580181,0.170897,0.485485,0.727273,1605.0,295,6,1.084037,0.963932,0.120105,0.508542,0.165168,0.521515,0.727273,1628.0,280,11,-23.0,0.031971,0.045242,-0.013271,0.00573,-0.03603,0.071639,-5,0.0,15,-115.0,529.0,5,23.0,66,0.152076,0.074863,0.071639,-0.071639,225,72.912121,1348,67.763636,5.148485,5.148485,0.077213,0.000176,1166,15.36827,0.143913,12.864975,0.169116,2.503295,-0.025203,-0.013271,0.013271
946,946,946,946,946,2017,1266,1376,0,1.157246,1.053376,0.10387,0.577771,0.171165,0.498987,0.612903,1565.0,233,10,1.008757,0.916965,0.091792,0.470148,0.18831,0.505831,0.677419,1574.0,215,7,-9.0,0.148489,0.136411,0.012078,-0.017145,-0.006844,0.107623,3,-0.064516,18,-27.0,81.0,3,9.0,70,0.240281,-0.044619,0.107623,-0.107623,324,71.297581,1376,71.183871,0.11371,0.11371,0.2849,0.000146,1266,16.101493,0.139951,14.47742,0.150583,1.624072,-0.010632,0.012078,-0.012078
947,947,947,947,947,2017,1245,1417,0,1.058965,1.012847,0.046118,0.481865,0.179881,0.534568,0.617647,1573.0,105,14,1.20392,1.014117,0.189804,0.59505,0.152649,0.529259,0.878788,1679.0,496,3,-106.0,-0.144955,-0.001269,-0.143686,0.027232,0.005309,-0.113185,11,-0.261141,-391,-1166.0,11236.0,11,106.0,42,0.044848,0.191073,-0.113185,0.113185,152881,71.609559,1417,75.048485,-3.438926,3.438926,-0.146225,0.020646,1245,12.447143,0.155568,14.629775,0.130693,-2.182631,0.024875,-0.143686,0.143686
948,948,948,948,948,2017,1374,1425,0,1.168111,0.937793,0.230318,0.549089,0.169717,0.566376,0.882353,1700.0,500,6,1.112038,1.026443,0.085595,0.522985,0.157593,0.503008,0.727273,1594.0,182,11,106.0,0.056073,-0.08865,0.144723,0.012124,0.063368,0.026103,-5,0.15508,318,530.0,11236.0,5,106.0,66,0.141668,0.174245,0.026104,-0.026104,101124,63.760294,1425,70.866667,-7.106373,7.106373,-0.032577,0.020945,1374,13.543486,0.149784,14.63754,0.124408,-1.094054,0.025375,0.144723,-0.144723
949,949,949,949,949,2017,1173,1455,0,1.093439,0.959269,0.134171,0.542093,0.17028,0.502987,0.766667,1622.0,276,7,1.177562,0.899547,0.278016,0.546397,0.159701,0.558257,0.878788,1680.0,637,10,-59.0,-0.084123,0.059722,-0.143845,0.010579,-0.055271,-0.004304,-3,-0.112121,-361,-177.0,3481.0,3,59.0,70,0.193892,0.218293,-0.004304,0.004304,130321,69.550833,1455,69.551515,-0.000682,0.000682,-0.024401,0.020691,1173,11.995401,0.136167,15.589429,0.153276,-3.594028,-0.017109,-0.143845,0.143845
950,950,950,950,950,2017,1112,1388,1,1.136308,0.968921,0.167387,0.537919,0.171124,0.550788,0.882353,1700.0,368,2,1.188032,0.923734,0.264298,0.58048,0.172798,0.575471,0.875,1668.0,496,7,33.0,-0.051724,0.045187,-0.096911,-0.001674,-0.024684,-0.042561,-5,0.007353,-128,165.0,1089.0,5,33.0,14,0.212574,0.219111,-0.042561,0.042561,16384,66.964706,1388,60.678125,6.286581,6.286581,-0.006537,0.009392,1112,11.838485,0.111767,15.813428,0.171295,-3.974943,-0.059528,-0.096911,0.096911
951,951,951,951,951,2017,1139,1292,1,1.133671,1.011124,0.122546,0.547318,0.151506,0.50548,0.741935,1611.0,245,4,1.122949,0.951196,0.171753,0.54478,0.158055,0.535279,0.878788,1667.0,360,12,-56.0,0.010721,0.059928,-0.049207,-0.006549,-0.0298,0.002538,-8,-0.136852,-115,-448.0,3136.0,8,56.0,48,0.182475,0.111825,0.002538,-0.002538,13225,67.169355,1292,66.075,1.094355,1.094355,0.07065,0.002421,1139,12.020413,0.129317,9.894328,0.133126,2.126085,-0.003809,-0.049207,0.049207
952,952,952,952,952,2017,1196,1438,1,1.104555,0.932761,0.171795,0.51625,0.167105,0.512569,0.75,1622.0,375,4,1.092849,0.909741,0.183108,0.532479,0.156183,0.529716,0.6875,1602.0,351,5,20.0,0.011707,0.02302,-0.011313,0.010922,-0.017148,-0.016229,-1,0.0625,24,20.0,400.0,1,20.0,20,0.194814,0.160088,-0.016229,0.016229,576,70.746875,1438,60.935938,9.810938,9.810938,0.034726,0.000128,1196,14.213202,0.150853,17.574697,0.152568,-3.361494,-0.001715,-0.011313,0.011313
953,953,953,953,953,2017,1211,1321,1,1.187214,0.866283,0.32093,0.580935,0.157838,0.55564,0.969697,1714.0,773,1,1.073281,0.98479,0.08849,0.499424,0.159212,0.506923,0.676471,1589.0,205,8,125.0,0.113933,-0.118507,0.23244,-0.001374,0.048717,0.081511,-7,0.293226,568,875.0,15625.0,7,125.0,8,0.202424,0.206998,0.081511,-0.081511,322624,71.227273,1321,66.274265,4.953008,4.953008,-0.004574,0.054028,1211,13.867747,0.112729,14.460993,0.15708,-0.593247,-0.044352,0.23244,-0.23244
954,954,954,954,954,2017,1235,1345,0,1.124467,1.007239,0.117229,0.549794,0.139555,0.469922,0.69697,1621.0,293,5,1.128622,0.948142,0.18048,0.557406,0.184318,0.54801,0.78125,1639.0,415,4,-17.0,-0.004154,0.059097,-0.063251,-0.044763,-0.078088,-0.007612,1,-0.08428,-122,-17.0,289.0,1,17.0,20,0.176325,0.121383,-0.007612,0.007612,14884,71.839394,1345,70.985156,0.854238,0.854238,0.054942,0.004001,1235,16.988521,0.140475,15.319152,0.126226,1.669369,0.014249,-0.063251,0.063251
955,955,955,955,955,2017,1323,1452,0,1.147116,1.0145,0.132616,0.539373,0.138892,0.484593,0.735294,1625.0,299,5,1.122747,0.916912,0.205835,0.516522,0.16822,0.514768,0.764706,1633.0,532,4,-8.0,0.02437,0.097588,-0.073219,-0.029327,-0.030174,0.02285,1,-0.029412,-233,-8.0,64.0,1,8.0,20,0.230204,0.108247,0.022851,-0.022851,54289,67.916912,1452,72.7625,-4.845588,4.845588,0.121957,0.005361,1323,15.153316,0.136363,18.450396,0.128789,-3.29708,0.007574,-0.073219,0.073219
956,956,956,956,956,2017,1437,1458,0,1.180698,0.956453,0.224245,0.578976,0.169329,0.528633,0.911765,1709.0,506,1,1.09966,0.943937,0.155724,0.516862,0.167831,0.545156,0.735294,1616.0,358,8,93.0,0.081037,0.012516,0.068521,0.001497,-0.016523,0.062114,-7,0.176471,148,651.0,8649.0,7,93.0,8,0.236761,0.143207,0.062114,-0.062114,21904,65.743382,1458,65.447059,0.296324,0.296324,0.093554,0.004695,1437,12.489425,0.151051,16.72457,0.158384,-4.235145,-0.007333,0.068521,-0.068521
957,957,957,957,957,2017,1199,1462,0,1.133584,0.990054,0.14353,0.538861,0.162739,0.528128,0.757576,1626.0,369,3,1.091085,1.036553,0.054532,0.517891,0.186995,0.550102,0.617647,1562.0,111,11,64.0,0.0425,-0.046499,0.088998,-0.024257,-0.021974,0.02097,-8,0.139929,258,512.0,4096.0,8,64.0,33,0.097031,0.101031,0.02097,-0.02097,66564,72.631818,1462,68.416176,4.215642,4.215642,-0.004,0.007921,1199,18.007732,0.156943,14.351241,0.128041,3.656491,0.028901,0.088998,-0.088998
958,958,958,958,958,2017,1124,1425,1,1.105631,0.978662,0.126969,0.526064,0.205745,0.561967,0.774194,1619.0,266,3,1.112038,1.026443,0.085595,0.522985,0.157593,0.503008,0.727273,1594.0,182,11,25.0,-0.006408,-0.047781,0.041374,0.048152,0.058959,0.003078,-8,0.046921,84,200.0,625.0,8,25.0,33,0.079188,0.133376,0.003079,-0.003079,7056,64.946774,1425,70.866667,-5.919892,5.919892,-0.054188,0.001712,1124,11.974345,0.125348,14.63754,0.124408,-2.663195,0.00094,0.041374,-0.041374
959,959,959,959,959,2017,1242,1277,1,1.143888,1.002033,0.141855,0.559321,0.181102,0.528532,0.875,1682.0,331,1,1.046978,1.000423,0.046555,0.540774,0.206752,0.523784,0.575758,1554.0,111,9,127.0,0.09691,0.00161,0.0953,-0.02565,0.004748,0.018546,-8,0.299242,220,1016.0,16129.0,8,127.0,9,0.143465,0.044945,0.018547,-0.018547,48400,72.394531,1277,68.595455,3.799077,3.799077,0.09852,0.009082,1242,12.079333,0.116127,15.325261,0.151338,-3.245929,-0.03521,0.0953,-0.0953
960,960,960,960,960,2017,1246,1455,1,1.139939,0.954411,0.185528,0.532302,0.160381,0.536858,0.852941,1689.0,488,2,1.177562,0.899547,0.278016,0.546397,0.159701,0.558257,0.878788,1680.0,637,10,8.0,-0.037623,0.054865,-0.092488,0.000681,-0.0214,-0.014095,-8,-0.025847,-149,64.0,64.0,8,8.0,20,0.240392,0.223151,-0.014095,0.014095,22201,75.294853,1455,69.551515,5.743338,5.743338,0.017241,0.008554,1246,14.541232,0.137985,15.589429,0.153276,-1.048198,-0.01529,-0.092488,0.092488
961,961,961,961,961,2017,1257,1276,0,1.120167,0.950958,0.169209,0.512889,0.160166,0.53762,0.75,1629.0,374,2,1.165788,1.015526,0.150262,0.569932,0.14647,0.484085,0.685714,1620.0,324,7,9.0,-0.045621,-0.064568,0.018946,0.013695,0.053535,-0.057043,-5,0.064286,50,45.0,81.0,5,9.0,14,0.104641,0.21483,-0.057043,0.057043,2500,69.248438,1276,64.227857,5.02058,5.02058,-0.110189,0.000359,1257,16.345933,0.166547,16.148835,0.171932,0.197098,-0.005385,0.018947,-0.018947
962,962,962,962,962,2017,1116,1314,0,1.111609,1.039741,0.071867,0.514935,0.163568,0.501741,0.735294,1618.0,197,8,1.164416,0.981585,0.182831,0.52279,0.163226,0.582138,0.787879,1654.0,443,1,-35.0,-0.052807,0.058156,-0.110963,0.000343,-0.080397,-0.007854,7,-0.052585,-246,-245.0,1225.0,7,35.0,8,0.130024,0.124675,-0.007855,0.007855,60516,71.680882,1314,72.379545,-0.698663,0.698663,0.005349,0.012313,1116,15.237075,0.120033,17.250055,0.155925,-2.01298,-0.035892,-0.110964,0.110964
963,963,963,963,963,2017,1332,1348,1,1.138198,0.950408,0.18779,0.556163,0.1689,0.520554,0.848485,1675.0,439,3,1.084037,0.963932,0.120105,0.508542,0.165168,0.521515,0.727273,1628.0,280,11,46.0,0.054162,-0.013524,0.067685,0.003732,-0.000962,0.047621,-8,0.121212,159,368.0,2116.0,8,46.0,33,0.174266,0.133629,0.047621,-0.047621,25281,69.015152,1348,67.763636,1.251515,1.251515,0.040637,0.004581,1332,15.780694,0.141479,12.864975,0.169116,2.915719,-0.027637,0.067685,-0.067685
964,964,964,964,964,2017,1181,1376,0,1.158748,1.000175,0.158573,0.549032,0.16215,0.518715,0.771429,1659.0,379,2,1.008757,0.916965,0.091792,0.470148,0.18831,0.505831,0.677419,1574.0,215,7,86.0,0.149991,0.08321,0.066781,-0.02616,0.012884,0.078884,-5,0.094009,164,430.0,7396.0,5,86.0,14,0.241783,0.008582,0.078884,-0.078884,26896,69.55,1376,71.183871,-1.633871,1.633871,0.233201,0.00446,1181,16.821705,0.143886,14.47742,0.150583,2.344284,-0.006696,0.066781,-0.066781
965,965,965,965,965,2017,1153,1417,0,1.120557,0.930785,0.189772,0.515531,0.151528,0.533116,0.852941,1668.0,464,6,1.20392,1.014117,0.189804,0.59505,0.152649,0.529259,0.878788,1679.0,496,3,-12.0,-0.083363,-0.083332,-3.2e-05,-0.001121,0.003857,-0.079519,3,-0.025847,-32,-36.0,144.0,3,12.0,18,0.10644,0.273135,-0.079519,0.079519,1024,66.047059,1417,75.048485,-9.001426,9.001426,-0.166695,0.0,1153,14.976512,0.163747,14.629775,0.130693,0.346737,0.033054,-3.2e-05,3.2e-05
966,966,966,966,966,2017,1211,1452,1,1.187214,0.866283,0.32093,0.580935,0.157838,0.55564,0.969697,1714.0,773,1,1.122747,0.916912,0.205835,0.516522,0.16822,0.514768,0.764706,1633.0,532,4,80.0,0.064467,-0.050628,0.115095,-0.010382,0.040872,0.064413,-3,0.204991,241,240.0,6400.0,3,80.0,4,0.270302,0.256464,0.064413,-0.064413,58081,71.227273,1452,72.7625,-1.535227,1.535227,0.013838,0.013247,1211,13.867747,0.112729,18.450396,0.128789,-4.582649,-0.016061,0.115095,-0.115095
967,967,967,967,967,2017,1242,1345,1,1.143888,1.002033,0.141855,0.559321,0.181102,0.528532,0.875,1682.0,331,1,1.128622,0.948142,0.18048,0.557406,0.184318,0.54801,0.78125,1639.0,415,4,43.0,0.015266,0.053891,-0.038625,-0.003216,-0.019478,0.001915,-3,0.09375,-84,129.0,1849.0,3,43.0,4,0.195746,0.126589,0.001915,-0.001915,7056,72.394531,1345,70.985156,1.409375,1.409375,0.069157,0.001492,1242,12.079333,0.116127,15.319152,0.126226,-3.239819,-0.010099,-0.038625,0.038625
968,968,968,968,968,2017,1276,1332,0,1.165788,1.015526,0.150262,0.569932,0.14647,0.484085,0.685714,1620.0,324,7,1.138198,0.950408,0.18779,0.556163,0.1689,0.520554,0.848485,1675.0,439,3,-54.0,0.02759,0.065118,-0.037528,-0.022429,-0.036468,0.013769,4,-0.162771,-115,-216.0,2916.0,4,54.0,21,0.21538,0.122672,0.013769,-0.013769,13225,64.227857,1332,69.015152,-4.787294,4.787294,0.092708,0.001408,1276,16.148835,0.171932,15.780694,0.141479,0.368141,0.030453,-0.037528,0.037528
969,969,969,969,969,2017,1112,1462,0,1.136308,0.968921,0.167387,0.537919,0.171124,0.550788,0.882353,1700.0,368,2,1.091085,1.036553,0.054532,0.517891,0.186995,0.550102,0.617647,1562.0,111,11,139.0,0.045224,-0.067632,0.112855,-0.015872,0.000685,0.020028,-9,0.264706,257,1251.0,19321.0,9,139.0,22,0.099755,0.122164,0.020028,-0.020028,66049,66.964706,1462,68.416176,-1.451471,1.451471,-0.022409,0.012736,1112,11.838485,0.111767,14.351241,0.128041,-2.512755,-0.016274,0.112855,-0.112855
